route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color
"2439_293","2439","293","PrePay Only - Marsfield to City Wynyard","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_294","2439","294","Macquarie University to City Wynyard","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_295","2439","295","North Epping to Epping (Loop Service)","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_297","2439","297","PrePay Only - Denistone East to City Wynyard via Lane Cove Tunnel","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_458","2439","458","Ryde to Burwood","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_500","2439","500","Ryde to City Circular Quay","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_501","2439","501","West Ryde to Central Pitt St via Pyrmont & Ultimo","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_505","2439","505","Woolwich to City Town Hall","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_506","2439","506","Macquarie University to City Domain via East Ryde","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_507","2439","507","Macquarie University to City Circular Quay via Putney","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_510","2439","510","Ryde to City Town Hall","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_513","2439","513","Carlingford to Meadowbank Wharf via West Ryde","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_515","2439","515","Eastwood to City Circular Quay","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_518","2439","518","Macquarie University to City Circular Quay","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_520","2439","520","Parramatta to City Circular Quay via West Ryde","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_521","2439","521","Parramatta to Eastwood","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_523","2439","523","West Ryde to Parramatta","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_524","2439","524","Ryde to Parramatta via West Ryde","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_525","2439","525","Parramatta to Burwood via Sydney Olympic Park","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_533","2439","533","Sydney Olympic Park to Chatswood via Rhodes & North Ryde","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_534","2439","534","Ryde to Chatswood via North Ryde","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_536","2439","536","Gladesville to Chatswood via Hunters Hill","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_538","2439","538","Gladesville to Woolwich","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_540","2439","540","Silverwater Remand Centre to Auburn","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_541","2439","541","Epping to Eastwood","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_543","2439","543","Eastwood to West Ryde","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_544","2439","544","Macquarie Centre to Auburn via Eastwood","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_545","2439","545","Parramatta to Chatswood via Eastwood & Macquarie Centre","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_546","2439","546","Parramatta to Epping via Oatlands & North Rocks","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_547","2439","547","Parramatta to Macarthur St (Loop Service)","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_549","2439","549","Parramatta to Epping via North Rocks","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_550","2439","550","Parramatta to Chatswood via Macquarie Park","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_551","2439","551","Busaco Rd to Eastwood","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_552","2439","552","Oatlands to Parramatta","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_553","2439","553","North Rocks to Beecroft","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_560w","2439","560w","Ryde Depot to Chiswick","School Buses","712","00B5EF","FFFFFF"
"2439_561w","2439","561w","Holy Cross College to Lyons & Great North Rds,Five Dock","School Buses","712","00B5EF","FFFFFF"
"2439_562w","2439","562w","Riverside Girls High to Meadowbank Station","School Buses","712","00B5EF","FFFFFF"
"2439_563w","2439","563w","Macquarie Centre to Riverside Girls High","School Buses","712","00B5EF","FFFFFF"
"2439_564s","2439","564s","Ryde Depot to Newington College","School Buses","712","00B5EF","FFFFFF"
"2439_564w","2439","564w","Macquarie Centre to Ryde Secondary College","School Buses","712","00B5EF","FFFFFF"
"2439_567w","2439","567w","Hereford & Glebe Point Rds to Hunters Hill High","School Buses","712","00B5EF","FFFFFF"
"2439_569w","2439","569w","Hunters Hill High to Lane Cove Shops","School Buses","712","00B5EF","FFFFFF"
"2439_570w","2439","570w","Gladesville, Pittwater Rd to Hunters Hill High","School Buses","712","00B5EF","FFFFFF"
"2439_571w","2439","571w","Hunters Hill High to West Ryde Station","School Buses","712","00B5EF","FFFFFF"
"2439_572w","2439","572w","Hunters Hill High to Gladesville, Pittwater Rd","School Buses","712","00B5EF","FFFFFF"
"2439_573w","2439","573w","Hunters Hill High to Macquarie Centre","School Buses","712","00B5EF","FFFFFF"
"2439_574w","2439","574w","Hunters Hill High to St. Ignatius, Riverview","School Buses","712","00B5EF","FFFFFF"
"2439_575w","2439","575w","Ryde Depot to Our Lady of Lebanon","School Buses","712","00B5EF","FFFFFF"
"2439_576w","2439","576w","West Ryde Station to Marist Sisters, Woolwich","School Buses","712","00B5EF","FFFFFF"
"2439_577w","2439","577w","Meadowbank Station to Marist Sisters, Woolwich","School Buses","712","00B5EF","FFFFFF"
"2439_578n","2439","578n","Queenwood to Lane Cove Shops","School Buses","712","00B5EF","FFFFFF"
"2439_578w","2439","578w","Marist Sisters, Woolwich to Chatswood Station","School Buses","712","00B5EF","FFFFFF"
"2439_579n","2439","579n","Chatswood Station to Queenwood","School Buses","712","00B5EF","FFFFFF"
"2439_579w","2439","579w","Marist Sisters Woolwich to East Ryde","School Buses","712","00B5EF","FFFFFF"
"2439_580n","2439","580n","Castlecrag to Mosman Prep.School","School Buses","712","00B5EF","FFFFFF"
"2439_580w","2439","580w","Haberfield Shops to Marist Sisters, Woolwich","School Buses","712","00B5EF","FFFFFF"
"2439_581n","2439","581n","Queenwood to Chatswood Station","School Buses","712","00B5EF","FFFFFF"
"2439_582w","2439","582w","Lane Cove Rd & Lorna Ave to Marist Sisters, Woolwich","School Buses","712","00B5EF","FFFFFF"
"2439_583w","2439","583w","Badajoz & Quarry Rds to Marist Sisters, Woolwich","School Buses","712","00B5EF","FFFFFF"
"2439_584w","2439","584w","Wicks & Twin Rds to Marist Sisters, Woolwich","School Buses","712","00B5EF","FFFFFF"
"2439_585w","2439","585w","Quarry & Lane Cove Rds to Marist Sisters, Woolwich","School Buses","712","00B5EF","FFFFFF"
"2439_586w","2439","586w","Eastwood Station to Marist Sisters, Woolwich","School Buses","712","00B5EF","FFFFFF"
"2439_587w","2439","587w","Correys Ave. Concord to Marist Sisters, Woolwich","School Buses","712","00B5EF","FFFFFF"
"2439_588w","2439","588w","Balaclava & Blaxland Rd,Eastwood to Marist Sisters, Woolwich","School Buses","712","00B5EF","FFFFFF"
"2439_589w","2439","589w","Marist Sisters Woolwich to Church St & Morrison Rd, Putney","School Buses","712","00B5EF","FFFFFF"
"2439_591w","2439","591w","Ryde Secondary College to Victoria rd & Bowden St. Ryde","School Buses","712","00B5EF","FFFFFF"
"2439_592n","2439","592n","Mosman High to Chatswood Station","School Buses","712","00B5EF","FFFFFF"
"2439_592w","2439","592w","Ryde Depot to St. Charles School Ryde","School Buses","712","00B5EF","FFFFFF"
"2439_593w","2439","593w","Holy Cross College Ryde to West Ryde Station","School Buses","712","00B5EF","FFFFFF"
"2439_594w","2439","594w","Chiswick to Holy Cross College, Ryde","School Buses","712","00B5EF","FFFFFF"
"2439_595n","2439","595n","Redlands to East Lindfield","School Buses","712","00B5EF","FFFFFF"
"2439_595w","2439","595w","Correys Ave. Concord to Holy Cross College, Ryde","School Buses","712","00B5EF","FFFFFF"
"2439_596n","2439","596n","East Lindfield to Redlands","School Buses","712","00B5EF","FFFFFF"
"2439_596w","2439","596w","Holy Cross College to Lyons & Great North Rds, Five Dock","School Buses","712","00B5EF","FFFFFF"
"2439_597w","2439","597w","Holy Cross College to Lyons & Great North Rds, Five Dock","School Buses","712","00B5EF","FFFFFF"
"2439_598w","2439","598w","St. Patricks, Dundas to Macarthur GHS","School Buses","712","00B5EF","FFFFFF"
"2439_599w","2439","599w","West Ryde Station to St. Patricks, Dundas","School Buses","712","00B5EF","FFFFFF"
"2439_600w","2439","600w","St. Patricks , Dundas to Ryde Shops","School Buses","712","00B5EF","FFFFFF"
"2439_601w","2439","601w","Ryde to St. Patricks, Dundas","School Buses","712","00B5EF","FFFFFF"
"2439_602w","2439","602w","St. Patricks, Dundas to Parramatta Station","School Buses","712","00B5EF","FFFFFF"
"2439_603w","2439","603w","St. Patricks, Dundas to Ryde Shops","School Buses","712","00B5EF","FFFFFF"
"2439_604w","2439","604w","St. Patricks, Dundas to Eastwood Station","School Buses","712","00B5EF","FFFFFF"
"2439_605w","2439","605w","Westfield , North Rocks to St. Patricks, Dundas","School Buses","712","00B5EF","FFFFFF"
"2439_606w","2439","606w","Baker & Pennant Hills Rd to St. Patricks, Dundas","School Buses","712","00B5EF","FFFFFF"
"2439_607w","2439","607w","St. Patricks, Dundas to Westfield , North Rocks","School Buses","712","00B5EF","FFFFFF"
"2439_608w","2439","608w","Parramatta Station to St. Patricks, Dundas","School Buses","712","00B5EF","FFFFFF"
"2439_609w","2439","609w","Epping West Primary to Bartlett St, & Kissing Pt Rd","School Buses","712","00B5EF","FFFFFF"
"2439_610w","2439","610w","Macarthur GHS to Spurway St Ermington","School Buses","712","00B5EF","FFFFFF"
"2439_611w","2439","611w","Macarthur GHS to Stewart St & Kissing Pt Rd, Dundas","School Buses","712","00B5EF","FFFFFF"
"2439_612w","2439","612w","Parramatta Station to Macarthur GHS","School Buses","712","00B5EF","FFFFFF"
"2439_613w","2439","613w","Holy Cross College Ryde to Glebe","School Buses","712","00B5EF","FFFFFF"
"2439_614w","2439","614w","Pemberton St Rydalmere to Cumberland High School","School Buses","712","00B5EF","FFFFFF"
"2439_615w","2439","615w","Cumberland High School to Pemberton St Rydalmere","School Buses","712","00B5EF","FFFFFF"
"2439_616w","2439","616w","Cumberland High School to Eastwood Station","School Buses","712","00B5EF","FFFFFF"
"2439_617w","2439","617w","Calder Rd & Dudley St, Rydalmere to Cumberland High School","School Buses","712","00B5EF","FFFFFF"
"2439_618w","2439","618w","Ryde Shops to Cumberland High School","School Buses","712","00B5EF","FFFFFF"
"2439_619w","2439","619w","St. Michaels, Meadowbank to West Ryde Station","School Buses","712","00B5EF","FFFFFF"
"2439_620w","2439","620w","Ryde Shops to West Ryde Primary","School Buses","712","00B5EF","FFFFFF"
"2439_621w","2439","621w","Rydalmere Public School to Rydalmere","School Buses","712","00B5EF","FFFFFF"
"2439_622w","2439","622w","Marsden High to Carlingford Station","School Buses","712","00B5EF","FFFFFF"
"2439_623w","2439","623w","Ermington to Marsden High","School Buses","712","00B5EF","FFFFFF"
"2439_624w","2439","624w","Marsden High to Parramatta Station","School Buses","712","00B5EF","FFFFFF"
"2439_625w","2439","625w","Eastwood Station to St. Michaels, Meadowbank","School Buses","712","00B5EF","FFFFFF"
"2439_626w","2439","626w","Marsden High to Eastwood Station","School Buses","712","00B5EF","FFFFFF"
"2439_627w","2439","627w","Marsden High to Eastwood Station","School Buses","712","00B5EF","FFFFFF"
"2439_628w","2439","628w","Willoughby Rd & Dodds St to Cammeray Public School","School Buses","712","00B5EF","FFFFFF"
"2439_630w","2439","630w","Ryde Secondary College to West Ryde Station","School Buses","712","00B5EF","FFFFFF"
"2439_631w","2439","631w","Gladesville to Putney Primary","School Buses","712","00B5EF","FFFFFF"
"2439_633w","2439","633w","West Ryde Station to Ryde Secondary College","School Buses","712","00B5EF","FFFFFF"
"2439_634w","2439","634w","Landsdowne St Eastwood to Ryde Secondary College","School Buses","712","00B5EF","FFFFFF"
"2439_635w","2439","635w","Eastwood Station to Ryde Secondary College","School Buses","712","00B5EF","FFFFFF"
"2439_636w","2439","636w","Edinburgh & East Valley Way to East Roseville Primary","School Buses","712","00B5EF","FFFFFF"
"2439_637w","2439","637w","St. Philip Neri to Neutral Bay Junction","School Buses","712","00B5EF","FFFFFF"
"2439_638w","2439","638w","East Roseville to St. Philip Neri","School Buses","712","00B5EF","FFFFFF"
"2439_639w","2439","639w","Castlecrag to North Sydney North Sydney Girls","School Buses","712","00B5EF","FFFFFF"
"2439_640w","2439","640w","North Sydney Boys High to North Sydney Station","School Buses","712","00B5EF","FFFFFF"
"2439_641w","2439","641w","North Sydney Girls High to East Lindfield","School Buses","712","00B5EF","FFFFFF"
"2439_642w","2439","642w","Fitzroy St, Milsons Pt to East Lindfield","School Buses","712","00B5EF","FFFFFF"
"2439_644w","2439","644w","North Sydney Boys High to Chatswood Station","School Buses","712","00B5EF","FFFFFF"
"2439_645w","2439","645w","North Sydney Girls High to Chatswood Station","School Buses","712","00B5EF","FFFFFF"
"2439_646w","2439","646w","Denistone East to North Sydney Boys High","School Buses","712","00B5EF","FFFFFF"
"2439_647w","2439","647w","Epping Station to North Sydney Boys High","School Buses","712","00B5EF","FFFFFF"
"2439_648w","2439","648w","Fitzroy St, Milsons Pt to Epping Station","School Buses","712","00B5EF","FFFFFF"
"2439_649w","2439","649w","Epping Station to North Sydney Girls High","School Buses","712","00B5EF","FFFFFF"
"2439_650w","2439","650w","North Sydney Station to North Sydney Girls High","School Buses","712","00B5EF","FFFFFF"
"2439_651w","2439","651w","North Sydney Girls High to Lane Cove West","School Buses","712","00B5EF","FFFFFF"
"2439_653w","2439","653w","Lane Cove Shops to North Sydney Boys High","School Buses","712","00B5EF","FFFFFF"
"2439_656w","2439","656w","North Sydney Boys High to St. Leonards Station","School Buses","712","00B5EF","FFFFFF"
"2439_657w","2439","657w","North Sydney Girls High to St. Leonards Station","School Buses","712","00B5EF","FFFFFF"
"2439_659w","2439","659w","North Sydney Station to North Sydney Girls High","School Buses","712","00B5EF","FFFFFF"
"2439_662w","2439","662w","Penrose St & Burns Bay Rd to North Sydney","School Buses","712","00B5EF","FFFFFF"
"2439_663w","2439","663w","East Lindfield to Crows Nest","School Buses","712","00B5EF","FFFFFF"
"2439_664w","2439","664w","North Sydney Demonstration School to Milsons Point","School Buses","712","00B5EF","FFFFFF"
"2439_665w","2439","665w","Milsons Point to Crows Nest","School Buses","712","00B5EF","FFFFFF"
"2439_667w","2439","667w","North Sydney Demonstration School to McMahons Point","School Buses","712","00B5EF","FFFFFF"
"2439_668w","2439","668w","Castlecove School to Castlecrag","School Buses","712","00B5EF","FFFFFF"
"2439_669w","2439","669w","Castlecrag to Castlecove School","School Buses","712","00B5EF","FFFFFF"
"2439_670w","2439","670w","Killarney Hts High Sch to Cammeray","School Buses","712","00B5EF","FFFFFF"
"2439_671w","2439","671w","Killarney Hts High Sch to Willoughby Girls High","School Buses","712","00B5EF","FFFFFF"
"2439_672w","2439","672w","Glenaeon Senior to Chatswood Station","School Buses","712","00B5EF","FFFFFF"
"2439_673w","2439","673w","Fitzroy St, Milsons Pt to Chatswood Station","School Buses","712","00B5EF","FFFFFF"
"2439_674w","2439","674w","Gilbert Park (Manly Wharf) to Glenaeon Senior","School Buses","712","00B5EF","FFFFFF"
"2439_675w","2439","675w","Ryde Shops to Epping Boys High","School Buses","712","00B5EF","FFFFFF"
"2439_676w","2439","676w","Epping & Pittwater Rds to Epping Station","School Buses","712","00B5EF","FFFFFF"
"2439_677w","2439","677w","Epping Boys High to Epping Station","School Buses","712","00B5EF","FFFFFF"
"2439_678w","2439","678w","Epping Station to Epping Boys High","School Buses","712","00B5EF","FFFFFF"
"2439_679w","2439","679w","Epping Boys High to Macquarie Centre","School Buses","712","00B5EF","FFFFFF"
"2439_680w","2439","680w","Ryde to Epping Boys High","School Buses","712","00B5EF","FFFFFF"
"2439_681w","2439","681w","Ryde Shops to Milsons Point","School Buses","712","00B5EF","FFFFFF"
"2439_682w","2439","682w","Ryde Depot to Marist Bros Eastwood","School Buses","712","00B5EF","FFFFFF"
"2439_683w","2439","683w","Chatswood Stn to Mowbray PS, Lane Cove","School Buses","712","00B5EF","FFFFFF"
